Episode,Steps,Steps per Episode,Epsilon,Loss,GameReward,Score
1,242,242,0.993109,0,-342,1
2,452,210,0.986265485881,0,-324,0
3,662,210,0.979469130417794,266.172776222229,-298,0
4,904,242,0.972719608640085,392.8189640045166,-298,1
5,1179,275,0.9660165978169462,535.2814769744873,-262,2
6,1389,210,0.9593597774413896,394.01026248931885,-316,0
7,1631,242,0.952748829215041,470.25353622436523,-292,1
8,1909,278,0.9461834370329202,560.3126831054688,-270,2
9,2119,210,0.9396632869683264,437.18966484069824,-284,0
10,2329,210,0.9331880672578277,426.60880756378174,-306,0
11,2539,210,0.926757468286354,402.8246097564697,-302,0
12,2749,210,0.9203711825723927,395.4175786972046,-286,0
13,2990,241,0.9140289047532864,442.9892997741699,-290,1
14,3302,312,0.9077303315706314,648.1257076263428,-238,3
15,3581,279,0.9014751618557783,512.3987994194031,-258,2
16,3859,278,0.8952630965154301,568.4186592102051,-278,2
17,4137,278,0.8890938385173424,552.361496925354,-258,2
18,4379,242,0.8829670928761194,579.1943731307983,-276,1
19,4621,242,0.8768825666391101,502.1482162475586,-272,1
20,4867,246,0.8708399688724,498.82700538635254,-304,1
21,5142,275,0.8648390106469003,600.7337913513184,-214,2
22,5383,241,0.8588794050245325,534.7738370895386,-296,1
23,5593,210,0.8529608670445085,490.4708890914917,-244,0
24,5803,210,0.8470831137097048,430.20543813705444,-272,0
25,6081,278,0.8412458639731313,568.946774482727,-262,2
26,6356,275,0.8354488387244925,506.0457925796509,-194,2
27,6597,241,0.829691760776842,487.7880253791809,-256,1
28,6839,242,0.8239743548533288,525.150068283081,-262,1
29,7049,210,0.8182963475740346,446.84521484375,-304,0
30,7259,210,0.8126574674429019,404.8942766189575,-266,0
31,7501,242,0.8070574448347528,452.8514223098755,-268,1
32,7711,210,0.8014960119823966,348.56991147994995,-270,0
33,7953,242,0.795972902963826,469.67601203918457,-266,1
34,8163,210,0.7904878536895023,341.42949962615967,-266,0
35,8442,279,0.7850406018897279,480.1012210845947,-224,2
36,8652,210,0.7796308871021058,391.263596534729,-284,0
37,8862,210,0.7742584506590853,380.5989170074463,-236,0
38,9072,210,0.7689230356755935,384.94996309280396,-264,0
39,9314,242,0.763624387036753,390.29363775253296,-232,1
40,9695,381,0.7583622513856827,646.3227727413177,-124,5
41,9936,241,0.7531363771113839,392.7012815475464,-218,1
42,10146,210,0.7479465143367094,355.7586815357208,-250,0
43,10425,279,0.7427924149064152,543.6936535835266,-182,2
44,10671,246,0.7376738323752952,468.27335262298584,-276,1
45,10881,210,0.732590521996397,426.1283235549927,-266,0
46,11190,309,0.7275422407093198,567.9735808372498,-192,3
47,11432,242,0.7225287471285919,461.36185359954834,-204,1
48,11642,210,0.7175498015321289,422.86819648742676,-260,0
49,11852,210,0.712605165849771,400.8817415237427,-248,0
50,12093,241,0.7076946036519002,412.0111093521118,-176,1
51,12303,210,0.702817880138135,326.4716868400574,-264,0
52,12582,279,0.6979747621261031,567.6476745605469,-186,2
53,12824,242,0.6931650180402922,435.6065950393677,-192,1
54,13034,210,0.6883884179009765,343.5006756782532,-262,0
55,13313,279,0.6836447333132208,471.5463981628418,-186,2
56,13592,279,0.6789337374559594,570.0339441299438,-196,2
57,13802,210,0.6742552050711504,410.11646127700806,-228,0
58,14043,241,0.6696089124530051,432.8686013221741,-214,1
59,14253,210,0.6649946374372915,386.43403816223145,-248,0
60,14463,210,0.6604121593907111,421.48201847076416,-232,0
61,14673,210,0.6558612592003497,371.2753658294678,-244,0
62,14883,210,0.6513417192632001,354.79131031036377,-258,0
63,15129,246,0.6468533234757574,407.02560353279114,-226,1
64,15339,210,0.642395857223686,401.18615913391113,-238,0
65,15651,312,0.6379691073715575,536.3488624095917,-112,3
66,15963,312,0.6335728622526602,567.6316223144531,-130,3
67,16209,246,0.6292069116588771,365.26898765563965,-212,1
68,16419,210,0.6248710468306358,343.00948190689087,-250,0
69,16629,210,0.6205650604469258,353.13721656799316,-232,0
70,16839,210,0.6162887466153861,402.07522535324097,-226,0
71,17114,275,0.6120419008624595,434.3813467025757,-160,2
72,17324,210,0.6078243201236163,353.6597089767456,-234,0
73,17534,210,0.6036358027336445,367.2288279533386,-232,0
74,17744,210,0.5994761484170069,327.2307686805725,-232,0
75,17985,241,0.5953451582782653,421.6947922706604,-204,1
76,18195,210,0.5912426347925698,430.4142599105835,-218,0
77,18405,210,0.5871683817962142,346.18010997772217,-230,0
78,18615,210,0.5831222044772565,387.78508949279785,-198,0
79,18825,210,0.5791039093662037,348.79712867736816,-226,0
80,19104,279,0.5751133043267612,501.955997467041,-178,2
81,19314,210,0.5711501985466455,360.5260362625122,-214,0
82,19524,210,0.5672144025284606,432.222430229187,-224,0
83,19868,344,0.563305728080637,606.71186876297,-120,4
84,20180,312,0.5594239883084333,598.8122019767761,-166,3
85,20426,246,0.5555689976049999,481.96015453338623,-176,1
86,20668,242,0.5517405716425039,454.34947204589844,-212,1
87,20946,278,0.5479385273633154,596.3816199302673,-170,2
88,21221,275,0.5441626829712548,476.85244941711426,-194,2
89,21496,275,0.5404128579229,517.9293022155762,-190,2
90,21805,309,0.5366888729189533,654.6073551177979,-144,3
91,22015,210,0.5329905498956687,458.69129180908203,-222,0
92,22290,275,0.5293177120163377,460.83417761325836,-178,2
93,22500,210,0.5256701836628331,389.99654841423035,-198,0
94,22710,210,0.5220477904272126,357.31849575042725,-234,0
95,22956,246,0.5184503591033787,451.1027412414551,-212,1
96,23166,210,0.5148777176787973,373.5764398574829,-188,0
97,23618,452,0.5113296953262727,840.7179832458496,-54,7
98,23896,278,0.5078061223957794,447.0264530181885,-174,2
99,24106,210,0.50430683040635,412.2143974304199,-226,0
100,24452,346,0.5008316520380199,633.8556525707245,-86,4
101,24730,278,0.49738042112382597,481.68684673309326,-130,2
102,24940,210,0.49395297264186167,447.7535629272461,-192,0
103,25249,309,0.4905491427073866,622.7166900634766,-98,3
104,25459,210,0.48716876856499,344.4750747680664,-242,0
105,25669,210,0.48381168858080864,438.791579246521,-214,0
106,25948,279,0.4804777422347983,530.5106930732727,-174,2
107,26158,210,0.4771667701130583,451.6657085418701,-208,0
108,26368,210,0.47387861390020924,398.4217174053192,-182,0
109,26578,210,0.4706131163718229,415.55934596061707,-194,0
110,26819,241,0.4673701213869047,507.9243402481079,-180,1
111,27029,210,0.46414947388042754,444.4298257827759,-242,0
112,27340,311,0.4609510198559175,570.1800065040588,-84,3
113,27719,379,0.4577746063780904,806.278350353241,-60,5
114,27960,241,0.454620081565539,473.69902515411377,-170,1
115,28269,309,0.45148729458347087,628.3347992897034,-106,3
116,28511,242,0.44837609563649616,522.0507678985596,-172,1
117,28790,279,0.44528633596146505,502.6998624801636,-152,2
118,29032,242,0.4422178678203546,505.46245527267456,-134,1
119,29278,246,0.43917054449320453,475.95561933517456,-166,1
120,29657,379,0.4361442202711019,744.8355832099915,-4,5
121,29935,278,0.43313875044921374,548.6696314811707,-160,2
122,30279,344,0.4301539913198682,763.9435830116272,-66,4
123,30554,275,0.427189800165683,558.2095425128937,-130,2
124,30796,242,0.42424603525274124,513.2931823730469,-192,1
125,31108,312,0.4213225558238146,607.6396102905273,-90,3
126,31354,246,0.41841922209163274,464.86861515045166,-156,1
127,31698,344,0.4155358952321993,648.6850719451904,-82,4
128,31976,278,0.41267243737815423,538.3857865333557,-132,2
129,32255,279,0.4098287116121814,585.8874287605286,-132,2
130,32465,210,0.40700458196046185,436.32159328460693,-198,0
131,32675,210,0.40419991338617234,441.77469205856323,-178,0
132,33056,381,0.40141457178302825,751.9191601276398,-44,5
133,33298,242,0.3986484239688714,424.8531503677368,-168,1
134,33539,241,0.3959013376793019,478.6794710159302,-160,1
135,33780,241,0.39317318156135384,499.52487087249756,-148,1
136,34126,346,0.39046382516721456,810.4104294776917,-42,4
137,34367,241,0.3877731389479873,472.5010151863098,-130,1
138,34577,210,0.3851009942474967,446.60486793518066,-184,0
139,34855,278,0.3824472632961372,636.3107824325562,-82,2
140,35201,346,0.37981181920476353,761.6302194595337,-38,4
141,35443,242,0.3771945359586235,489.78837966918945,-148,1
142,35653,210,0.37459528841133266,392.33397483825684,-166,0
143,35863,210,0.37201395227889017,432.7443723678589,-198,0
144,36175,312,0.36945040413373637,663.7983403205872,-72,3
145,36519,344,0.36690452139885077,685.8232975006104,-28,4
146,36900,381,0.3643761823418913,793.0093948841095,-18,5
147,37146,246,0.3618652660693733,533.390682220459,-174,1
148,37527,381,0.35937165252088926,890.0065641403198,-12,5
149,37871,344,0.3568952224633678,765.9990520477295,-34,4
150,38182,311,0.35443585748537276,692.1998891830444,-52,3
151,38392,210,0.35199343999144106,402.88890171051025,-180,0
152,38670,278,0.34956785319646005,575.2059698104858,-84,2
153,38945,275,0.34715898112008325,572.9096169471741,-106,2
154,39254,309,0.34476670858118474,612.6039667129517,-76,3
155,39500,246,0.3423909211923518,517.0684976577759,-142,1
156,39881,381,0.34003150535441534,868.3595476150513,-46,5
157,40091,210,0.33768834825101807,532.2814512252808,-160,0
158,40400,309,0.3353613378432203,633.860545873642,-52,3
159,40712,312,0.3330503628641427,729.4434719085693,-76,3
160,40958,246,0.3307553128136459,510.97736644744873,-128,1
161,41199,241,0.32847607795304706,532.9404830932617,-148,1
162,41440,241,0.32621254929987265,509.04190158843994,-152,1
163,41650,210,0.32396461862264725,389.48661255836487,-146,0
164,41860,210,0.3217321784357186,476.12072467803955,-178,0
165,42135,275,0.3195151219941181,601.274854183197,-84,2
166,42377,242,0.3173133432884566,615.5727396011353,-124,1
167,42655,278,0.3151267370398559,553.6700444221497,-90,2
168,42964,309,0.3129551986949142,658.1549439430237,-58,3
169,43174,210,0.3107986244207076,468.54260444641113,-156,0
170,43452,278,0.3086569110998245,613.4943208694458,-78,2
171,43727,275,0.3065299563254356,602.058961391449,-110,2
172,44108,381,0.30441765839639706,913.8812913894653,32,5
173,44417,309,0.30231991631238747,730.30877161026,-72,3
174,44726,309,0.30023662976907883,578.2561779022217,-44,3
175,45070,344,0.2981676991533401,714.1308083534241,6,4
176,45416,346,0.29611302553847446,783.1141128540039,4,4
177,45662,246,0.29407251067948886,548.6484994888306,-136,1
178,46041,379,0.29204605700839653,817.9478726387024,-24,5
179,46251,210,0.2900335676295517,522.642204284668,-146,0
180,46562,311,0.28803494631501647,688.1963143348694,-58,3
181,46908,346,0.2860500974999597,787.3458099365234,-16,4
182,47219,311,0.28407892627808745,743.6459093093872,-60,3
183,47563,344,0.2821213383971052,835.8535561561584,12,4
184,47809,246,0.28017724025421076,505.546667098999,-108,1
185,48055,246,0.278246538891619,619.2496271133423,-116,1
186,48297,242,0.27632914199211683,529.1155652999878,-130,1
187,48539,242,0.27442495787464916,546.69153881073,-100,1
188,48850,311,0.27253389548993495,820.5166659355164,-64,3
189,49060,210,0.27065586441611383,444.1078681945801,-158,0
190,49301,241,0.2687907748544224,556.2132821083069,-120,1
191,49647,346,0.26693853762490055,792.6402997970581,4,4
192,50100,453,0.26509906416212736,1087.0093297958374,94,7
193,50627,527,0.2632722665109862,1453.66699552536,178,9
194,50939,312,0.26145805732245897,782.3401126861572,-50,3
195,51180,241,0.2596563498494499,579.4176330566406,-126,1
196,51455,275,0.25786705794263737,838.3680295944214,-98,2
197,51766,311,0.25609009604635463,751.1005525588989,-16,3
198,52007,241,0.2543253791944992,614.0715751647949,-134,1
199,52388,381,0.25257282300646994,991.9476013183594,10,5
200,52598,210,0.25083234368313234,483.62024688720703,-172,0
201,52844,246,0.24910385800281187,750.9895133972168,-116,1
202,53190,346,0.2473872833173145,849.7364025115967,-10,4
203,53400,210,0.2456825375479749,517.0161542892456,-138,0
204,53610,210,0.2439895391817318,574.3087196350098,-150,0
205,53889,279,0.24230820726723049,766.0800008773804,-106,2
206,54135,246,0.240638461410952,734.0415029525757,-124,1
207,54410,275,0.23898022177336914,809.4393730163574,-84,2
208,54620,210,0.23733340906512887,616.3621788024902,-150,0
209,54895,275,0.23569794454326107,781.7106952667236,-74,2
210,55312,417,0.23407375000741346,1241.8877935409546,70,6
211,55802,490,0.23246074779611237,1422.1976432800293,136,8
212,56043,241,0.23085886078304935,666.0567846298218,-112,1
213,56284,241,0.22926801237339337,643.6886973381042,-118,1
214,56526,242,0.22768812650012832,682.8277606964111,-122,1
215,56870,344,0.22611912762041594,924.7639889717102,10,4
216,57287,417,0.22456094071198365,1294.9987173080444,80,6
217,57704,417,0.22301349126953737,1321.3677339553833,50,6
218,57914,210,0.221476705301199,699.0581207275391,-156,0
219,58160,246,0.21995050932496846,632.2825660705566,-90,1
220,58541,381,0.2184348303652101,1400.3456354141235,86,5
221,58787,246,0.21692959594916345,813.4608373641968,-104,1
222,59098,311,0.21543473410347777,1045.799412727356,-82,3
223,59376,278,0.2139501733507707,874.0124068260193,-66,2
224,59722,346,0.21247584270621056,1190.4841499328613,46,4
225,59997,275,0.21101167167412208,879.1857738494873,-104,2
226,60239,242,0.2095575902446157,757.8351383209229,-132,1
227,60692,453,0.20811352889024007,1412.9217081069946,92,7
228,60970,278,0.20667941856265742,794.8086357116699,-62,2
229,61316,346,0.20525519068934214,1141.5451469421387,30,4
230,61562,246,0.20384077717030188,765.3551502227783,-94,1
231,61840,278,0.20243611037482134,899.7713451385498,-76,2
232,62221,381,0.20104112313822844,1236.1352758407593,48,5
233,62499,278,0.19965574875868292,910.9054832458496,-30,2
234,62709,210,0.19827992099398684,731.4752502441406,-130,0
235,63199,490,0.19691357405841728,1638.1529846191406,194,8
236,63689,490,0.19555664261958072,1566.1200160980225,130,8
237,64070,381,0.19420906179528918,1222.5858459472656,24,5
238,64349,279,0.19287076715045784,971.8748621940613,-58,2
239,64693,344,0.19154169469402405,1302.4062776565552,12,4
240,65005,312,0.19022178087588754,910.7609474658966,-24,3
241,65495,490,0.1889109625838718,1870.7162446975708,142,8
242,65807,312,0.18760917714070635,1179.241647720337,-50,3
243,66017,210,0.18631636230102974,719.3686275482178,-150,0
244,66361,344,0.18503245624841336,1235.8324670791626,56,4
245,66778,417,0.18375739759240556,1543.6091594696045,80,6
246,67057,279,0.1824911253655963,1027.5131072998047,-88,2
247,67401,344,0.18123357902070197,1102.8401699066162,2,4
248,67611,210,0.17998469842767031,822.9532270431519,-154,0
249,68483,872,0.17874442387080525,3471.5631494522095,556,18
250,69394,911,0.17751269604591152,3598.8582434654236,488,19
251,70035,641,0.17628945605745916,2669.5176196098328,282,12
252,70638,603,0.1750746454157672,2412.502314567566,276,11
253,71355,717,0.17386820603420716,3032.9532713890076,380,14
254,72111,756,0.17267008022642544,3062.6484212875366,318,15
255,72457,346,0.17148021070358516,1344.5650749206543,12,4
256,72838,381,0.17029854057162674,1518.4425039291382,-18,5
257,73749,911,0.16912501332854768,3682.1634950637817,546,19
258,74933,1184,0.16795957286170066,4793.32977104187,772,26
259,75727,794,0.16680216344511067,3271.756688117981,400,16
260,76911,1184,0.16565272973681042,4792.521466255188,740,26
261,78728,1817,0.16451121677619407,7444.950833320618,1334,42
262,80863,2135,0.16337756998138933,9344.142355918884,1612,50
263,83674,2811,0.1622517351466476,13675.513771533966,2356,67
264,84937,1263,0.16113365843975205,5534.345154762268,872,28
265,85616,679,0.16002328639944371,3125.6864070892334,312,13
266,87314,1698,0.15892056593286516,7992.881409645081,1234,39
267,88420,1106,0.15782544431302178,5334.7945103645325,678,24
268,88910,490,0.15673786917626076,2433.6366062164307,138,8
269,89513,603,0.15565778851976714,2975.633586883545,196,11
270,90737,1224,0.1545851506990774,6607.779100418091,814,27
271,91726,989,0.15351990442561006,5156.703901290894,614,21
272,92559,833,0.15246199876421318,4490.000075340271,452,17
273,94217,1658,0.151411383130729,8750.409329891205,1266,38
274,95441,1224,0.15036800728957514,6528.949962615967,834,27
275,96704,1263,0.14933182135134268,7013.9588985443115,842,28
276,97888,1184,0.1483027757704106,6813.1101932525635,778,26
277,99072,1184,0.1472808213425767,7642.916113853455,816,26
278,100256,1184,0.146265909202705,6716.620779037476,798,26
279,101559,1303,0.14525799082238916,8308.506063461304,966,29
280,102587,1028,0.14425701800763208,6196.421495437622,642,22
281,103811,1224,0.14326294289654148,8397.252932548523,866,27
282,105509,1698,0.14227571795704141,11019.941712379456,1364,39
283,107088,1579,0.14129529598459944,10720.328601837158,1222,36
284,108905,1817,0.14032163009996956,11311.975313186646,1426,42
285,109972,1067,0.13935467374695068,6554.783808708191,656,23
286,111591,1619,0.13839438069016044,10603.728704452515,1266,37
287,112081,490,0.13744070501282454,3478.6300687789917,160,8
288,113739,1658,0.13649360111458117,11342.281098365784,1356,38
289,114767,1028,0.13555302370930059,7100.392562866211,642,22
290,115523,756,0.1346189278229198,4989.003884315491,420,15
291,116164,641,0.13369126879129206,4130.184118270874,240,12
292,118577,2413,0.13277000225805127,17786.568987846375,1996,57
293,119801,1224,0.13185508417249103,8624.356086730957,856,27
294,120946,1145,0.1309464707874584,7472.617091178894,780,25
295,123160,2214,0.13004411865726204,15525.550792694092,1840,52
296,127368,4208,0.12914798463559485,27969.111691474915,3840,102
297,128474,1106,0.12825802587347096,6556.996551513672,804,24
298,129934,1460,0.12737419981717688,9872.731650352478,1110,33
299,130575,641,0.12649646420623673,3843.2194623947144,356,12
300,132829,2254,0.12562477707139155,14322.34670829773,2010,53
301,133662,833,0.1247590967325926,5521.4212284088135,478,17
302,137191,3529,0.12389938179700831,23516.655054092407,3206,85
303,138494,1303,0.12304559115704512,8023.4051151275635,960,29
304,139288,794,0.12219768398838193,4904.460077285767,410,16
305,142099,2811,0.12135561974801799,15593.681525230408,2512,67
306,143520,1421,0.1205193581723344,8952.675650596619,1074,32
307,146172,2652,0.11968885927516885,15561.489623069763,2348,63
308,148227,2055,0.11886408334590366,12132.145555496216,1758,48
309,149411,1184,0.11804499094756704,6469.4034214019775,826,26
310,151109,1698,0.11723154291494736,9506.812876701355,1352,39
311,153960,2851,0.11642370035272047,15992.702803611755,2592,68
312,154487,527,0.11562142463358988,2872.9873638153076,204,9
313,155281,794,0.11482467739643981,4430.083421707153,474,16
314,156348,1067,0.11403342054450094,6211.005084991455,712,23
315,158522,2174,0.11324761624352879,12003.075825691223,1874,51
316,159943,1421,0.11246722691999464,8032.3351793289185,1068,32
317,161998,2055,0.11169221525928896,11262.860306739807,1702,48
318,166206,4208,0.1109225442039372,21323.085096359253,4028,102
319,168261,2055,0.11015817695182786,10396.72616481781,1780,48
320,170117,1856,0.10939907695445282,9660.90393447876,1546,43
321,172809,2692,0.10864520791515969,13971.891192436218,2416,64
322,174269,1460,0.10789653378741633,7122.468389511108,1166,33
323,177160,2891,0.10715301877308725,13516.713971138,2692,69
324,178977,1817,0.1064146273207219,9203.952472686768,1544,42
325,180240,1263,0.10568132412385481,6059.427719116211,972,28
326,180881,641,0.10495307411931733,3297.350664138794,332,12
327,184290,3409,0.10422984248556111,16877.243372917175,3224,82
328,186862,2572,0.1035115946409931,12014.712894439697,2288,61
329,189036,2174,0.10279829624232202,10625.460398674011,1868,51
330,190536,1500,0.10208991318291619,7305.466585159302,1226,34
331,192949,2413,0.10138641159117272,11213.777589797974,2130,57
332,194212,1263,0.10068775782889795,5738.750780105591,970,28
333,195318,1106,0.09999391848969902,4875.2725467681885,840,24
334,197333,2015,0.09930486039738651,9843.903734207153,1816,47
335,199985,2652,0.09862055060438812,12307.663791656494,2436,63
336,204193,4208,0.09794095639017329,18757.91237449646,4086,102
337,205772,1579,0.09726604525968861,6732.751791000366,1304,36
338,207391,1619,0.0965957849418041,7832.442170143127,1402,37
339,210362,2971,0.09593014338777013,14103.976044654846,2794,71
340,214410,4048,0.09526908876968501,18505.79528427124,3920,98
341,216068,1658,0.09461258947897311,7749.626757621765,1338,38
342,220276,4208,0.09396061412487351,18315.01176261902,4046,102
343,222132,1856,0.093313131532939,8517.904706954956,1640,43
344,226020,3888,0.09267011074354553,16709.92697620392,3804,94
345,228353,2333,0.09203152101041176,10401.065759658813,2132,55
346,230170,1817,0.09139733179912901,8662.546726226807,1548,42
347,231868,1698,0.09076751278570122,7567.974412918091,1478,39
348,233249,1381,0.09014203385509495,6423.233903884888,1082,31
349,235225,1976,0.0895208650997995,8352.792810440063,1738,46
350,237837,2612,0.08890397681839678,11537.25284576416,2460,62
351,239535,1698,0.08829133951414121,7210.153835296631,1442,39
352,243743,4208,0.08768292389354927,18742.116706848145,4062,102
353,246674,2931,0.08707870086499883,12845.054997444153,2708,70
354,248650,1976,0.08647864153733813,8248.730714797974,1764,46
355,251421,2771,0.08588271721850434,11590.32976436615,2664,66
356,254511,3090,0.08529089941415162,13509.430703163147,2956,74
357,257561,3050,0.0847031598262887,13460.251063346863,2952,73
358,261010,3449,0.08411947035192575,14496.24586391449,3316,83
359,262431,1421,0.08353980308173063,6203.109990119934,1142,32
360,264010,1579,0.08296413029869443,6473.606842041016,1354,36
361,266383,2373,0.08239242447680613,9758.807801246643,2218,56
362,269752,3369,0.08182465827973646,14348.918578147888,3294,81
363,272205,2453,0.0812608045595308,10503.968836784363,2282,58
364,274897,2692,0.08070083635531108,11076.467602729797,2564,64
365,275500,603,0.08014472689198664,2517.638786315918,296,11
366,276372,872,0.07959244957897396,3632.047260284424,612,18
367,279223,2851,0.07904397800892525,12427.40290927887,2626,68
368,281875,2652,0.07849928595646574,11046.990421295166,2520,63
369,286083,4208,0.07795834737693974,16903.902413368225,4238,102
370,289014,2931,0.07742113640516525,12297.588719367981,2840,70
371,293222,4208,0.07688762735419725,16517.488277435303,4154,102
372,294446,1224,0.07635779471409948,4845.0436000823975,972,27
373,297417,2971,0.07583161315072462,12300.394916534424,2856,71
374,301625,4208,0.07530905750450298,16400.931871414185,4174,102
375,305553,3928,0.07479010278923945,16208.370231628418,3844,95
376,307449,1896,0.0742747241909188,7472.151708602905,1684,44
377,311657,4208,0.07376289706651917,16684.185636520386,4182,102
378,315066,3409,0.07325459694283379,13522.04299068451,3334,82
