Episode,Steps,Steps per Episode,Epsilon,Loss,GameReward,Score
1,246,246,0.993109,0,-280,1
2,456,210,0.986265485881,0,-322,0
3,666,210,0.979469130417794,262.12071800231934,-312,0
4,941,275,0.972719608640085,520.8800783157349,-266,2
5,1151,210,0.9660165978169462,408.67573642730713,-298,0
6,1361,210,0.9593597774413896,387.87726974487305,-310,0
7,1571,210,0.952748829215041,378.1515407562256,-290,0
8,1813,242,0.9461834370329202,384.1031880378723,-314,1
9,2059,246,0.9396632869683264,474.86342430114746,-290,1
10,2305,246,0.9331880672578277,466.6437997817993,-270,1
11,2515,210,0.926757468286354,355.4448719024658,-306,0
12,2756,241,0.9203711825723927,435.9796333312988,-286,1
13,3002,246,0.9140289047532864,498.1425323486328,-260,1
14,3248,246,0.9077303315706314,449.73515462875366,-272,1
15,3458,210,0.9014751618557783,382.4000415802002,-276,0
16,3668,210,0.8952630965154301,389.0134720802307,-308,0
17,3914,246,0.8890938385173424,393.63473415374756,-268,1
18,4124,210,0.8829670928761194,384.8953652381897,-288,0
19,4436,312,0.8768825666391101,557.383692741394,-214,3
20,4711,275,0.8708399688724,543.9816469848156,-236,2
21,4921,210,0.8648390106469003,428.19447135925293,-306,0
22,5131,210,0.8588794050245325,423.49011039733887,-328,0
23,5442,311,0.8529608670445085,528.7735605239868,-204,3
24,5684,242,0.8470831137097048,498.4184761047363,-258,1
25,5926,242,0.8412458639731313,466.76894760131836,-260,1
26,6136,210,0.8354488387244925,377.5110549926758,-246,0
27,6346,210,0.829691760776842,361.52057456970215,-296,0
28,6556,210,0.8239743548533288,387.28337812423706,-256,0
29,6798,242,0.8182963475740346,473.8272657394409,-272,1
30,7008,210,0.8126574674429019,404.8260660171509,-272,0
31,7283,275,0.8070574448347528,479.8723211288452,-190,2
32,7493,210,0.8014960119823966,403.1183681488037,-300,0
33,7703,210,0.795972902963826,324.80048751831055,-246,0
34,7913,210,0.7904878536895023,405.5031485557556,-310,0
35,8123,210,0.7850406018897279,385.7494487762451,-266,0
36,8364,241,0.7796308871021058,447.03444385528564,-264,1
37,8605,241,0.7742584506590853,408.2666959762573,-248,1
38,8846,241,0.7689230356755935,454.9474906921387,-230,1
39,9056,210,0.763624387036753,374.36177158355713,-230,0
40,9266,210,0.7583622513856827,381.9793338775635,-262,0
41,9541,275,0.7531363771113839,462.52653217315674,-222,2
42,9751,210,0.7479465143367094,371.89260149002075,-272,0
43,10062,311,0.7427924149064152,548.2742195129395,-208,3
44,10304,242,0.7376738323752952,429.94937324523926,-222,1
45,10550,246,0.732590521996397,437.94980812072754,-222,1
46,10760,210,0.7275422407093198,350.6131100654602,-246,0
47,11006,246,0.7225287471285919,463.0770936012268,-256,1
48,11216,210,0.7175498015321289,388.54267406463623,-246,0
49,11491,275,0.712605165849771,571.7912564277649,-198,2
50,11701,210,0.7076946036519002,385.08256101608276,-250,0
51,11947,246,0.702817880138135,466.9854221343994,-238,1
52,12157,210,0.6979747621261031,335.77526473999023,-234,0
53,12367,210,0.6931650180402922,364.22707748413086,-272,0
54,12608,241,0.6883884179009765,397.6964964866638,-244,1
55,12818,210,0.6836447333132208,355.31274366378784,-268,0
56,13064,246,0.6789337374559594,419.7221312522888,-232,1
57,13373,309,0.6742552050711504,472.4967601299286,-176,3
58,13614,241,0.6696089124530051,413.74830627441406,-224,1
59,13824,210,0.6649946374372915,396.20385932922363,-262,0
60,14066,242,0.6604121593907111,428.6657648086548,-208,1
61,14276,210,0.6558612592003497,391.5575838088989,-246,0
62,14517,241,0.6513417192632001,393.4859323501587,-236,1
63,14763,246,0.6468533234757574,445.280864238739,-228,1
64,14973,210,0.642395857223686,375.57846879959106,-272,0
65,15215,242,0.6379691073715575,392.6664378643036,-190,1
66,15425,210,0.6335728622526602,287.68324506282806,-240,0
67,15700,275,0.6292069116588771,465.7042455673218,-202,2
68,15910,210,0.6248710468306358,387.0001320838928,-206,0
69,16120,210,0.6205650604469258,352.7947359085083,-258,0
70,16361,241,0.6162887466153861,460.5787630081177,-224,1
71,16571,210,0.6120419008624595,326.2185130119324,-268,0
72,16849,278,0.6078243201236163,471.2156710624695,-212,2
73,17059,210,0.6036358027336445,352.67552280426025,-246,0
74,17371,312,0.5994761484170069,488.3432996273041,-124,3
75,17612,241,0.5953451582782653,406.6764211654663,-198,1
76,17891,279,0.5912426347925698,523.5267238616943,-186,2
77,18169,278,0.5871683817962142,494.94325733184814,-156,2
78,18447,278,0.5831222044772565,550.2390174865723,-214,2
79,18688,241,0.5791039093662037,402.1741394996643,-202,1
80,18930,242,0.5751133043267612,513.8142178058624,-206,1
81,19140,210,0.5711501985466455,353.3847212791443,-238,0
82,19350,210,0.5672144025284606,394.2049741744995,-238,0
83,19625,275,0.563305728080637,523.7173726558685,-230,2
84,19835,210,0.5594239883084333,347.4019260406494,-232,0
85,20146,311,0.5555689976049999,660.8605842590332,-128,3
86,20425,279,0.5517405716425039,518.8978276252747,-198,2
87,20704,279,0.5479385273633154,470.7561798095703,-180,2
88,20982,278,0.5441626829712548,612.8826065063477,-154,2
89,21192,210,0.5404128579229,379.03918266296387,-236,0
90,21402,210,0.5366888729189533,384.1256856918335,-220,0
91,21612,210,0.5329905498956687,379.6840720176697,-258,0
92,21822,210,0.5293177120163377,347.9931962490082,-230,0
93,22097,275,0.5256701836628331,491.5264607667923,-202,2
94,22307,210,0.5220477904272126,462.17982244491577,-278,0
95,22517,210,0.5184503591033787,387.006459236145,-218,0
96,22758,241,0.5148777176787973,491.2711305618286,-212,1
97,22968,210,0.5113296953262727,516.9875497817993,-212,0
98,23214,246,0.5078061223957794,412.5378050804138,-196,1
99,23456,242,0.50430683040635,419.26852893829346,-178,1
100,23702,246,0.5008316520380199,446.1775016784668,-212,1
101,23980,278,0.49738042112382597,533.6689186096191,-174,2
102,24222,242,0.49395297264186167,456.6314196586609,-190,1
103,24533,311,0.4905491427073866,543.1778869628906,-100,3
104,24743,210,0.48716876856499,403.11840057373047,-214,0
105,25022,279,0.48381168858080864,531.7983589172363,-176,2
106,25331,309,0.4804777422347983,671.3080577850342,-132,3
107,25643,312,0.4771667701130583,578.5262155532837,-104,3
108,25853,210,0.47387861390020924,415.1400737762451,-170,0
109,26094,241,0.4706131163718229,442.272038936615,-166,1
110,26336,242,0.4673701213869047,502.5559301376343,-176,1
111,26645,309,0.46414947388042754,596.3478789329529,-128,3
112,26855,210,0.4609510198559175,418.31719493865967,-198,0
113,27097,242,0.4577746063780904,457.8522741794586,-176,1
114,27372,275,0.454620081565539,487.4634282588959,-158,2
115,27582,210,0.45148729458347087,370.3804841041565,-226,0
116,27861,279,0.44837609563649616,544.9087080955505,-146,2
117,28071,210,0.44528633596146505,415.91746950149536,-234,0
118,28281,210,0.4422178678203546,405.8677682876587,-214,0
119,28522,241,0.43917054449320453,504.47539615631104,-176,1
120,28797,275,0.4361442202711019,540.5015277862549,-150,2
121,29038,241,0.43313875044921374,479.45843029022217,-204,1
122,29316,278,0.4301539913198682,449.05981492996216,-138,2
123,29526,210,0.427189800165683,435.3317232131958,-196,0
124,29767,241,0.42424603525274124,447.19547748565674,-184,1
125,29977,210,0.4213225558238146,388.2096438407898,-180,0
126,30187,210,0.41841922209163274,487.9224557876587,-232,0
127,30397,210,0.4155358952321993,395.1026339530945,-192,0
128,30776,379,0.41267243737815423,730.6117651462555,-52,5
129,31120,344,0.4098287116121814,663.6242294311523,-86,4
130,31499,379,0.40700458196046185,663.4174003601074,-12,5
131,31843,344,0.40419991338617234,665.0923109054565,-74,4
132,32053,210,0.40141457178302825,389.3044605255127,-212,0
133,32364,311,0.3986484239688714,640.7904081344604,-96,3
134,32642,278,0.3959013376793019,592.279952287674,-152,2
135,33094,452,0.39317318156135384,928.1483316421509,-6,7
136,33304,210,0.39046382516721456,417.8156213760376,-174,0
137,33545,241,0.3877731389479873,483.31221199035645,-188,1
138,33856,311,0.3851009942474967,648.4134187698364,-104,3
139,34097,241,0.3824472632961372,507.63200855255127,-230,1
140,34476,379,0.37981181920476353,899.3882436752319,-16,5
141,34751,275,0.3771945359586235,569.2601346969604,-126,2
142,35026,275,0.37459528841133266,494.1896505355835,-140,2
143,35301,275,0.37201395227889017,515.2695970535278,-154,2
144,35579,278,0.36945040413373637,616.4489221572876,-134,2
145,35820,241,0.36690452139885077,498.3700256347656,-202,1
146,36129,309,0.3643761823418913,688.75075340271,-108,3
147,36546,417,0.3618652660693733,916.2227792739868,-6,6
148,37036,490,0.35937165252088926,958.102550983429,62,8
149,37382,346,0.3568952224633678,754.358470916748,-78,4
150,37592,210,0.35443585748537276,453.9728355407715,-194,0
151,38009,417,0.35199343999144106,964.9959726333618,14,6
152,38321,312,0.34956785319646005,706.7994990348816,-94,3
153,38563,242,0.34715898112008325,517.2172384262085,-174,1
154,39053,490,0.34476670858118474,1052.712899684906,14,8
155,39397,344,0.3423909211923518,789.7558403015137,-80,4
156,39924,527,0.34003150535441534,1099.8445465564728,116,9
157,40270,346,0.33768834825101807,794.1712827682495,-36,4
158,40545,275,0.3353613378432203,682.6706252098083,-146,2
159,40823,278,0.3330503628641427,645.9543962478638,-118,2
160,41065,242,0.3307553128136459,601.840482711792,-148,1
161,41275,210,0.32847607795304706,492.32567596435547,-210,0
162,41485,210,0.32621254929987265,470.87535190582275,-222,0
163,42318,833,0.32396461862264725,2057.582509994507,300,17
164,42699,381,0.3217321784357186,968.2773962020874,0,5
165,42940,241,0.3195151219941181,549.8424711227417,-192,1
166,43286,346,0.3173133432884566,912.9300851821899,-54,4
167,43703,417,0.3151267370398559,1131.2845821380615,-12,6
168,44420,717,0.3129551986949142,1941.5916061401367,286,14
169,44801,381,0.3107986244207076,1133.8006019592285,-40,5
170,45011,210,0.3086569110998245,596.7048263549805,-206,0
171,45844,833,0.3065299563254356,2575.071862220764,236,17
172,46225,381,0.30441765839639706,1160.9344339370728,-38,5
173,46503,278,0.30231991631238747,1005.3823413848877,-120,2
174,46993,490,0.30023662976907883,1637.3920373916626,30,8
175,47234,241,0.2981676991533401,794.0016832351685,-140,1
176,47546,312,0.29611302553847446,1171.5086498260498,-130,3
177,47858,312,0.29407251067948886,1129.9348335266113,-108,3
178,48204,346,0.29204605700839653,1343.390193939209,-84,4
179,48515,311,0.2900335676295517,1194.876732826233,-104,3
180,48861,346,0.28803494631501647,1441.6377487182617,-48,4
181,49313,452,0.2860500974999597,1718.0988059043884,24,7
182,49588,275,0.28407892627808745,982.6189937591553,-118,2
183,50191,603,0.2821213383971052,2535.3718736171722,122,11
184,50608,417,0.28017724025421076,1783.9625358581543,-48,6
185,51636,1028,0.278246538891619,4527.631877422333,436,22
186,52017,381,0.27632914199211683,1757.605857849121,-28,5
187,52507,490,0.27442495787464916,2236.360173225403,60,8
188,53186,679,0.27253389548993495,3277.066149711609,226,13
189,54175,989,0.27065586441611383,5364.822598457336,480,21
190,55399,1224,0.2687907748544224,6378.360057115555,616,27
191,55926,527,0.26693853762490055,3094.4155502319336,50,9
192,56837,911,0.26509906416212736,5163.5314865112305,350,19
193,57904,1067,0.2632722665109862,6717.439661979675,502,23
194,58431,527,0.26145805732245897,3457.083204269409,74,9
195,58996,565,0.2596563498494499,3178.9999265670776,146,10
196,59340,344,0.25786705794263737,1861.6645984649658,-104,4
197,60019,679,0.25609009604635463,4296.187885284424,124,13
198,60546,527,0.2543253791944992,3553.94770526886,76,9
199,61691,1145,0.25257282300646994,7181.176300048828,444,25
200,62485,794,0.25083234368313234,4848.849815368652,284,16
201,62763,278,0.24910385800281187,2044.8817119598389,-184,2
202,63403,640,0.2473872833173145,4492.157733917236,108,12
203,64082,679,0.2456825375479749,4618.469970703125,174,13
204,65266,1184,0.2439895391817318,7968.704129219055,580,26
205,68157,2891,0.24230820726723049,19953.240873336792,1674,69
206,68760,603,0.240638461410952,4491.273325920105,222,11
207,69671,911,0.23898022177336914,6574.174039840698,430,19
208,72363,2692,0.23733340906512887,17743.942638397217,1482,64
209,73823,1460,0.23569794454326107,10166.110740661621,794,33
210,75679,1856,0.23407375000741346,13183.159347772598,996,43
211,76435,756,0.23246074779611237,5010.584646224976,288,15
212,77346,911,0.23085886078304935,6321.7989501953125,424,19
213,77836,490,0.22926801237339337,3627.45983171463,70,8
214,79217,1381,0.22768812650012832,9208.03966331482,712,31
215,79934,717,0.22611912762041594,4690.346473693848,250,14
216,81276,1342,0.22456094071198365,8945.21239566803,690,30
217,82697,1421,0.22301349126953737,10386.532307624817,726,32
218,84593,1896,0.221476705301199,12938.449445724487,1088,44
219,85896,1303,0.21995050932496846,9201.549001693726,622,29
220,86575,679,0.2184348303652101,4920.690287590027,160,13
221,87564,989,0.21692959594916345,6653.827595710754,462,21
222,88205,641,0.21543473410347777,4059.537935256958,156,12
223,89824,1619,0.2139501733507707,11033.496194839478,976,37
224,90930,1106,0.21247584270621056,7899.785546302795,584,24
225,91958,1028,0.21101167167412208,7035.218863487244,462,22
226,92869,911,0.2095575902446157,6299.803846359253,378,19
227,94369,1500,0.20811352889024007,11018.560677528381,880,34
228,94934,565,0.20667941856265742,4314.680242538452,94,10
229,96197,1263,0.20525519068934214,8945.157488822937,684,28
230,97303,1106,0.20384077717030188,8012.945760726929,500,24
231,97720,417,0.20243611037482134,2894.0959901809692,16,6
232,99023,1303,0.20104112313822844,9579.472142219543,774,29
233,99895,872,0.19965574875868292,5955.909546852112,388,18
234,101119,1224,0.19827992099398684,9501.544205665588,596,27
235,102579,1460,0.19691357405841728,11027.891781806946,854,33
236,103685,1106,0.19555664261958072,8129.784578323364,550,24
237,104752,1067,0.19420906179528918,7762.011048316956,546,23
238,107563,2811,0.19287076715045784,19357.791110038757,1922,67
239,108319,756,0.19154169469402405,5305.9867877960205,316,15
240,108846,527,0.19022178087588754,3952.3620414733887,122,9
241,109225,379,0.1889109625838718,2374.2282524108887,-36,5
242,111121,1896,0.18760917714070635,12545.092408180237,1224,44
243,114570,3449,0.18631636230102974,24341.186703681946,2424,83
244,115023,453,0.18503245624841336,2867.0934524536133,58,7
245,116012,989,0.18375739759240556,7170.553689956665,508,21
246,116290,278,0.1824911253655963,1937.6808853149414,-142,2
