Episode,Steps,Steps per Episode,Epsilon,Loss,GameReward,Score
1,210,210,0.993109,0,-326,0
2,485,275,0.986265485881,0,-298,2
3,695,210,0.979469130417794,373.7594356536865,-330,0
4,941,246,0.972719608640085,477.1263313293457,-332,1
5,1151,210,0.9660165978169462,391.4567937850952,-268,0
6,1397,246,0.9593597774413896,485.08449268341064,-308,1
7,1639,242,0.952748829215041,475.11483097076416,-252,1
8,1885,246,0.9461834370329202,519.7092342376709,-308,1
9,2126,241,0.9396632869683264,449.6176333427429,-296,1
10,2368,242,0.9331880672578277,424.75100898742676,-276,1
11,2578,210,0.926757468286354,439.8601961135864,-314,0
12,2819,241,0.9203711825723927,462.71368980407715,-280,1
13,3029,210,0.9140289047532864,420.6761374473572,-284,0
14,3275,246,0.9077303315706314,460.7932357788086,-280,1
15,3516,241,0.9014751618557783,450.6995630264282,-292,1
16,3757,241,0.8952630965154301,442.76325941085815,-256,1
17,3967,210,0.8890938385173424,392.7541003227234,-300,0
18,4177,210,0.8829670928761194,363.97661304473877,-316,0
19,4387,210,0.8768825666391101,381.94683933258057,-290,0
20,4597,210,0.8708399688724,380.9421634674072,-304,0
21,4875,278,0.8648390106469003,477.26600217819214,-268,2
22,5085,210,0.8588794050245325,412.16351652145386,-314,0
23,5431,346,0.8529608670445085,608.3265521526337,-202,4
24,5641,210,0.8470831137097048,423.4447708129883,-302,0
25,5851,210,0.8412458639731313,371.71835136413574,-254,0
26,6061,210,0.8354488387244925,377.5089273452759,-280,0
27,6271,210,0.829691760776842,331.4127631187439,-284,0
28,6549,278,0.8239743548533288,455.4361057281494,-244,2
29,6759,210,0.8182963475740346,400.3114380836487,-266,0
30,7001,242,0.8126574674429019,425.46705436706543,-236,1
31,7211,210,0.8070574448347528,352.1517381668091,-266,0
32,7421,210,0.8014960119823966,292.78826916217804,-278,0
33,7696,275,0.795972902963826,477.0211696624756,-230,2
34,7937,241,0.7904878536895023,370.4743971824646,-272,1
35,8147,210,0.7850406018897279,385.6433367729187,-286,0
36,8357,210,0.7796308871021058,318.2437996864319,-252,0
37,8567,210,0.7742584506590853,323.23752880096436,-272,0
38,8777,210,0.7689230356755935,294.7558226585388,-274,0
39,9019,242,0.763624387036753,275.09867668151855,-242,1
40,9260,241,0.7583622513856827,333.0068829059601,-238,1
41,9501,241,0.7531363771113839,309.8966016769409,-240,1
42,9813,312,0.7479465143367094,449.9151849746704,-182,3
43,10023,210,0.7427924149064152,284.3087549209595,-270,0
44,10369,346,0.7376738323752952,506.5845365524292,-186,4
45,10579,210,0.732590521996397,313.56292486190796,-284,0
46,10854,275,0.7275422407093198,455.2949547767639,-174,2
47,11064,210,0.7225287471285919,303.94057273864746,-250,0
48,11274,210,0.7175498015321289,216.68938279151917,-242,0
49,11484,210,0.712605165849771,285.54238843917847,-226,0
50,11830,346,0.7076946036519002,433.7610206604004,-150,4
51,12040,210,0.702817880138135,310.9220988750458,-238,0
52,12250,210,0.6979747621261031,321.6687202453613,-242,0
53,12528,278,0.6931650180402922,428.3500235080719,-202,2
54,12803,275,0.6883884179009765,455.41407799720764,-206,2
55,13013,210,0.6836447333132208,302.7977285385132,-258,0
56,13254,241,0.6789337374559594,428.5118064880371,-214,1
57,13500,246,0.6742552050711504,371.93737411499023,-244,1
58,13742,242,0.6696089124530051,388.59290647506714,-208,1
59,13952,210,0.6649946374372915,337.05683612823486,-252,0
60,14193,241,0.6604121593907111,350.29720282554626,-214,1
61,14504,311,0.6558612592003497,536.6431438922882,-148,3
62,14750,246,0.6513417192632001,372.2255446910858,-212,1
63,14996,246,0.6468533234757574,406.27990531921387,-218,1
64,15238,242,0.642395857223686,388.7951102256775,-188,1
65,15448,210,0.6379691073715575,319.83760118484497,-234,0
66,15658,210,0.6335728622526602,335.3289384841919,-220,0
67,15868,210,0.6292069116588771,337.1350953578949,-230,0
68,16143,275,0.6248710468306358,482.31282091140747,-184,2
69,16353,210,0.6205650604469258,386.05356216430664,-218,0
70,16595,242,0.6162887466153861,383.0405113697052,-200,1
71,16837,242,0.6120419008624595,325.5821650028229,-224,1
72,17078,241,0.6078243201236163,452.2683210372925,-168,1
73,17353,275,0.6036358027336445,492.1480522155762,-162,2
74,17563,210,0.5994761484170069,323.92391562461853,-248,0
75,17773,210,0.5953451582782653,339.4549067020416,-242,0
76,17983,210,0.5912426347925698,381.2412085533142,-208,0
77,18229,246,0.5871683817962142,363.3027596473694,-208,1
78,18475,246,0.5831222044772565,450.12473583221436,-218,1
79,18685,210,0.5791039093662037,352.85112142562866,-246,0
80,18895,210,0.5751133043267612,381.19195461273193,-242,0
81,19105,210,0.5711501985466455,387.76114082336426,-238,0
82,19346,241,0.5672144025284606,355.94757318496704,-184,1
83,19587,241,0.563305728080637,355.70777797698975,-214,1
84,19833,246,0.5594239883084333,409.63432359695435,-188,1
85,20075,242,0.5555689976049999,409.66963720321655,-196,1
86,20285,210,0.5517405716425039,291.01981568336487,-210,0
87,20560,275,0.5479385273633154,531.2227869033813,-184,2
88,20770,210,0.5441626829712548,346.9709048271179,-230,0
89,21081,311,0.5404128579229,475.41478180885315,-160,3
90,21359,278,0.5366888729189533,376.33943009376526,-178,2
91,21569,210,0.5329905498956687,361.69290351867676,-232,0
92,21779,210,0.5293177120163377,313.9319200515747,-232,0
93,22088,309,0.5256701836628331,530.3198385238647,-142,3
94,22399,311,0.5220477904272126,545.1122732162476,-180,3
95,22609,210,0.5184503591033787,416.14672231674194,-234,0
96,22819,210,0.5148777176787973,338.20922565460205,-214,0
97,23029,210,0.5113296953262727,373.3932476043701,-242,0
98,23239,210,0.5078061223957794,388.7167868614197,-202,0
99,23585,346,0.50430683040635,578.6006145477295,-86,4
100,23894,309,0.5008316520380199,625.7910776138306,-176,3
101,24136,242,0.49738042112382597,394.84925508499146,-170,1
102,24346,210,0.49395297264186167,336.015429019928,-200,0
103,24556,210,0.4905491427073866,332.6904435157776,-222,0
104,24798,242,0.48716876856499,401.9428277015686,-184,1
105,25073,275,0.48381168858080864,473.7728247642517,-186,2
106,25315,242,0.4804777422347983,355.29578590393066,-218,1
107,25557,242,0.4771667701130583,435.7287893295288,-232,1
108,25903,346,0.47387861390020924,617.0538449287415,-136,4
109,26113,210,0.4706131163718229,410.553631067276,-212,0
110,26354,241,0.4673701213869047,472.5200242996216,-188,1
111,26564,210,0.46414947388042754,410.18974685668945,-226,0
112,26774,210,0.4609510198559175,388.2430319786072,-248,0
113,27083,309,0.4577746063780904,582.8340668678284,-136,3
114,27293,210,0.454620081565539,406.9719715118408,-192,0
115,27539,246,0.45148729458347087,458.9255805015564,-244,1
116,27749,210,0.44837609563649616,409.60608291625977,-210,0
