Episode,Steps,Steps per Episode,Epsilon,Loss,GameReward,Score
1,242,242,0.993109,0,-354,1
2,517,275,0.986265485881,0,-308,2
3,727,210,0.979469130417794,470.29929542541504,-306,0
4,937,210,0.972719608640085,399.80364322662354,-304,0
5,1147,210,0.9660165978169462,383.5628547668457,-294,0
6,1357,210,0.9593597774413896,370.415180683136,-274,0
7,1567,210,0.952748829215041,370.57211780548096,-314,0
8,1813,246,0.9461834370329202,397.2651700973511,-276,1
9,2023,210,0.9396632869683264,318.91339349746704,-308,0
10,2233,210,0.9331880672578277,237.94409227371216,-302,0
11,2475,242,0.926757468286354,304.66840505599976,-290,1
12,2685,210,0.9203711825723927,291.5042588710785,-332,0
13,2895,210,0.9140289047532864,257.2716488838196,-310,0
14,3137,242,0.9077303315706314,237.1588852405548,-292,1
15,3347,210,0.9014751618557783,263.6924018859863,-306,0
16,3557,210,0.8952630965154301,196.30786800384521,-274,0
17,3798,241,0.8890938385173424,212.86071252822876,-312,1
18,4008,210,0.8829670928761194,260.5894111394882,-250,0
19,4249,241,0.8768825666391101,244.79815137386322,-280,1
20,4459,210,0.8708399688724,171.50537383556366,-242,0
21,4669,210,0.8648390106469003,261.8142395019531,-264,0
22,4915,246,0.8588794050245325,232.18959033489227,-280,1
23,5125,210,0.8529608670445085,235.4595329761505,-284,0
24,5335,210,0.8470831137097048,204.09424138069153,-290,0
25,5545,210,0.8412458639731313,159.14953923225403,-270,0
26,5755,210,0.8354488387244925,160.60178649425507,-304,0
27,6067,312,0.829691760776842,343.3589057922363,-226,3
28,6277,210,0.8239743548533288,176.85937815904617,-304,0
29,6487,210,0.8182963475740346,258.58458161354065,-262,0
30,6697,210,0.8126574674429019,292.19767785072327,-256,0
31,6938,241,0.8070574448347528,267.58403873443604,-284,1
32,7213,275,0.8014960119823966,292.3691146373749,-228,2
33,7459,246,0.795972902963826,267.4702091217041,-252,1
34,7770,311,0.7904878536895023,392.44822442531586,-222,3
35,8016,246,0.7850406018897279,339.71673345565796,-224,1
36,8258,242,0.7796308871021058,343.6189296245575,-228,1
37,8468,210,0.7742584506590853,283.72745394706726,-298,0
38,8678,210,0.7689230356755935,223.06078600883484,-242,0
39,8924,246,0.763624387036753,318.3779134750366,-230,1
40,9134,210,0.7583622513856827,292.45108437538147,-278,0
41,9380,246,0.7531363771113839,284.7392554283142,-252,1
42,9590,210,0.7479465143367094,253.87113881111145,-258,0
43,9868,278,0.7427924149064152,426.0739517211914,-196,2
44,10110,242,0.7376738323752952,367.77835178375244,-240,1
45,10385,275,0.732590521996397,317.82342505455017,-220,2
46,10731,346,0.7275422407093198,493.5137584209442,-190,4
47,10941,210,0.7225287471285919,321.8703285455704,-232,0
