Episode,Steps,Steps per Episode,Epsilon,Loss,GameReward,Score
1,210,210,0.993109,0,-308,0
2,420,210,0.986265485881,0,-292,0
3,630,210,0.979469130417794,154.45691299438477,-302,0
4,871,241,0.972719608640085,372.6007709503174,-282,1
5,1117,246,0.9660165978169462,402.4412326812744,-294,1
6,1327,210,0.9593597774413896,384.56768798828125,-332,0
7,1537,210,0.952748829215041,348.52729511260986,-292,0
8,1747,210,0.9461834370329202,365.2481384277344,-324,0
9,2025,278,0.9396632869683264,484.7764639854431,-306,2
10,2235,210,0.9331880672578277,399.1977548599243,-270,0
11,2445,210,0.926757468286354,351.6584486961365,-294,0
12,2686,241,0.9203711825723927,412.9605960845947,-288,1
13,2896,210,0.9140289047532864,343.01529598236084,-294,0
14,3174,278,0.9077303315706314,463.5888204574585,-248,2
15,3420,246,0.9014751618557783,428.2521343231201,-318,1
16,3630,210,0.8952630965154301,365.1275577545166,-310,0
17,3939,309,0.8890938385173424,529.3204574584961,-262,3
18,4181,242,0.8829670928761194,500.6757287979126,-274,1
19,4423,242,0.8768825666391101,404.23296642303467,-272,1
20,4665,242,0.8708399688724,448.9546928405762,-282,1
21,4875,210,0.8648390106469003,411.5647439956665,-272,0
22,5085,210,0.8588794050245325,343.68084621429443,-298,0
23,5364,279,0.8529608670445085,465.2727642059326,-240,2
24,5574,210,0.8470831137097048,381.5179371833801,-270,0
25,5849,275,0.8412458639731313,477.20932245254517,-232,2
26,6090,241,0.8354488387244925,403.9876766204834,-270,1
27,6300,210,0.829691760776842,289.6854512691498,-294,0
28,6541,241,0.8239743548533288,476.30530834198,-220,1
29,6852,311,0.8182963475740346,505.54310750961304,-206,3
30,7130,278,0.8126574674429019,478.189088344574,-216,2
31,7372,242,0.8070574448347528,494.31477212905884,-256,1
32,7614,242,0.8014960119823966,506.9105577468872,-264,1
33,7960,346,0.795972902963826,562.1708192825317,-154,4
34,8341,381,0.7904878536895023,637.2464420795441,-152,5
35,8551,210,0.7850406018897279,404.008145570755,-254,0
36,8761,210,0.7796308871021058,396.409875869751,-278,0
37,8971,210,0.7742584506590853,434.7021894454956,-288,0
38,9181,210,0.7689230356755935,416.9145231246948,-278,0
39,9423,242,0.763624387036753,462.67436933517456,-264,1
40,9633,210,0.7583622513856827,411.68843841552734,-254,0
41,9879,246,0.7531363771113839,460.98200607299805,-262,1
42,10089,210,0.7479465143367094,377.20510149002075,-274,0
43,10299,210,0.7427924149064152,402.17027759552,-250,0
44,10545,246,0.7376738323752952,408.4173653125763,-200,1
45,10755,210,0.732590521996397,365.9922037124634,-238,0
46,10965,210,0.7275422407093198,386.9155693054199,-288,0
47,11175,210,0.7225287471285919,398.20695400238037,-230,0
48,11385,210,0.7175498015321289,333.98897218704224,-278,0
49,11595,210,0.712605165849771,373.49127435684204,-246,0
50,11805,210,0.7076946036519002,376.10875058174133,-222,0
51,12051,246,0.702817880138135,392.429274559021,-252,1
52,12261,210,0.6979747621261031,320.57022309303284,-270,0
53,12471,210,0.6931650180402922,361.8525743484497,-250,0
54,12681,210,0.6883884179009765,379.1808042526245,-270,0
55,12923,242,0.6836447333132208,343.3330717086792,-214,1
56,13304,381,0.6789337374559594,705.2814283370972,-190,5
57,13546,242,0.6742552050711504,475.5825057029724,-244,1
58,13756,210,0.6696089124530051,414.48254680633545,-246,0
59,14002,246,0.6649946374372915,411.68399715423584,-244,1
60,14212,210,0.6604121593907111,325.61884355545044,-246,0
61,14454,242,0.6558612592003497,452.2104682922363,-256,1
62,14664,210,0.6513417192632001,421.64532375335693,-276,0
63,14939,275,0.6468533234757574,539.1238389015198,-170,2
64,15149,210,0.642395857223686,424.2277250289917,-282,0
65,15427,278,0.6379691073715575,545.3747639656067,-242,2
66,15668,241,0.6335728622526602,447.76161527633667,-216,1
67,15910,242,0.6292069116588771,398.1488881111145,-212,1
68,16222,312,0.6248710468306358,577.5851821899414,-164,3
69,16468,246,0.6205650604469258,539.4907975196838,-218,1
70,16743,275,0.6162887466153861,544.7730979919434,-156,2
71,16984,241,0.6120419008624595,437.0196318626404,-232,1
72,17194,210,0.6078243201236163,409.51005363464355,-246,0
73,17436,242,0.6036358027336445,457.03832387924194,-200,1
74,17646,210,0.5994761484170069,404.0440912246704,-252,0
75,17955,309,0.5953451582782653,539.0633721351624,-200,3
76,18165,210,0.5912426347925698,383.6680679321289,-270,0
77,18407,242,0.5871683817962142,451.6632957458496,-228,1
78,18617,210,0.5831222044772565,480.35115814208984,-234,0
79,18827,210,0.5791039093662037,442.0770592689514,-242,0
80,19073,246,0.5751133043267612,495.76638436317444,-214,1
81,19314,241,0.5711501985466455,461.807430267334,-158,1
82,19524,210,0.5672144025284606,501.95425391197205,-250,0
83,19835,311,0.563305728080637,566.4164533615112,-138,3
84,20144,309,0.5594239883084333,640.5334072113037,-152,3
85,20456,312,0.5555689976049999,623.4064826965332,-196,3
86,20702,246,0.5517405716425039,551.0713376998901,-204,1
87,20944,242,0.5479385273633154,546.2543210983276,-160,1
88,21185,241,0.5441626829712548,468.5086007118225,-204,1
89,21463,278,0.5404128579229,544.2144465446472,-162,2
90,21704,241,0.5366888729189533,454.1671757698059,-168,1
91,21979,275,0.5329905498956687,522.3217444419861,-138,2
92,22189,210,0.5293177120163377,405.7592372894287,-226,0
93,22399,210,0.5256701836628331,428.7008538246155,-226,0
94,22674,275,0.5220477904272126,555.7319202423096,-168,2
95,22952,278,0.5184503591033787,620.2581443786621,-138,2
96,23227,275,0.5148777176787973,517.6689081192017,-182,2
97,23536,309,0.5113296953262727,671.9838733673096,-148,3
98,23746,210,0.5078061223957794,458.09822845458984,-232,0
99,23987,241,0.50430683040635,459.52987575531006,-170,1
100,24197,210,0.5008316520380199,458.3449926376343,-258,0
101,24506,309,0.49738042112382597,628.7033514976501,-144,3
102,24781,275,0.49395297264186167,555.929488658905,-148,2
103,25056,275,0.4905491427073866,519.1353240013123,-156,2
104,25297,241,0.48716876856499,420.38727283477783,-172,1
105,25643,346,0.48381168858080864,678.4810752868652,-74,4
106,25853,210,0.4804777422347983,413.7189841270447,-214,0
107,26197,344,0.4771667701130583,749.3840851783752,-140,4
108,26443,246,0.47387861390020924,454.4911127090454,-200,1
109,26718,275,0.4706131163718229,592.0708627700806,-166,2
110,26928,210,0.4673701213869047,418.9288296699524,-240,0
111,27345,417,0.46414947388042754,844.9863514900208,6,6
112,27591,246,0.4609510198559175,481.9115171432495,-168,1
113,27833,242,0.4577746063780904,524.4086875915527,-176,1
114,28075,242,0.454620081565539,450.65885066986084,-220,1
115,28350,275,0.45148729458347087,560.0561046600342,-156,2
116,28662,312,0.44837609563649616,671.2441825866699,-120,3
117,29006,344,0.44528633596146505,729.7354235649109,-52,4
118,29315,309,0.4422178678203546,690.4344072341919,-148,3
119,29624,309,0.43917054449320453,679.1058239936829,-142,3
120,30005,381,0.4361442202711019,897.1517286300659,-26,5
121,30215,210,0.43313875044921374,506.26995849609375,-212,0
122,30526,311,0.4301539913198682,656.7402276992798,-88,3
123,30768,242,0.427189800165683,502.83567333221436,-164,1
124,31009,241,0.42424603525274124,578.7125158309937,-146,1
125,31255,246,0.4213225558238146,595.8166303634644,-160,1
126,31601,346,0.41841922209163274,839.7894868850708,-58,4
127,31811,210,0.4155358952321993,414.20300674438477,-222,0
128,32052,241,0.41267243737815423,536.0176391601562,-152,1
129,32262,210,0.4098287116121814,458.34758591651917,-178,0
130,32504,242,0.40700458196046185,541.7813444137573,-124,1
131,32779,275,0.40419991338617234,599.4188394546509,-102,2
132,33196,417,0.40141457178302825,910.1749243736267,20,6
133,33474,278,0.3986484239688714,609.5586323738098,-86,2
134,33684,210,0.3959013376793019,441.239089012146,-182,0
135,34101,417,0.39317318156135384,934.0108914375305,38,6
136,34628,527,0.39046382516721456,1081.7409076690674,108,9
137,34870,242,0.3877731389479873,590.4131259918213,-164,1
138,35216,346,0.3851009942474967,706.0672950744629,-32,4
139,35458,242,0.3824472632961372,540.7174453735352,-144,1
140,35668,210,0.37981181920476353,405.82369899749756,-198,0
141,35878,210,0.3771945359586235,428.14794731140137,-210,0
142,36088,210,0.37459528841133266,507.13957595825195,-226,0
143,36298,210,0.37201395227889017,511.3855953216553,-178,0
144,36508,210,0.36945040413373637,437.16813468933105,-206,0
145,36783,275,0.36690452139885077,617.9340076446533,-146,2
146,37029,246,0.3643761823418913,568.9086842536926,-132,1
147,37239,210,0.3618652660693733,539.5665874481201,-198,0
148,37481,242,0.35937165252088926,607.9981527328491,-158,1
149,37691,210,0.3568952224633678,548.6896638870239,-170,0
150,38000,309,0.35443585748537276,702.26513671875,-70,3
151,38279,279,0.35199343999144106,670.84690284729,-124,2
152,38557,278,0.34956785319646005,659.3681049346924,-114,2
153,38868,311,0.34715898112008325,737.558723449707,-120,3
154,39109,241,0.34476670858118474,552.7075662612915,-132,1
155,39351,242,0.3423909211923518,633.173547744751,-144,1
156,39561,210,0.34003150535441534,523.8759155273438,-178,0
157,39803,242,0.33768834825101807,542.2389230728149,-148,1
158,40078,275,0.3353613378432203,636.4331846237183,-124,2
159,40390,312,0.3330503628641427,742.1750974655151,-106,3
160,40600,210,0.3307553128136459,546.1339063644409,-170,0
161,40810,210,0.32847607795304706,522.7680869102478,-162,0
162,41020,210,0.32621254929987265,494.20471954345703,-178,0
163,41298,278,0.32396461862264725,663.1076149940491,-126,2
164,41576,278,0.3217321784357186,723.2646570205688,-96,2
165,41822,246,0.3195151219941181,574.1474847793579,-164,1
166,42133,311,0.3173133432884566,842.99449634552,-60,3
167,42479,346,0.3151267370398559,900.6914625167847,-14,4
168,42725,246,0.3129551986949142,607.6582632064819,-168,1
169,42935,210,0.3107986244207076,596.0162267684937,-178,0
170,43177,242,0.3086569110998245,685.6141033172607,-148,1
171,43387,210,0.3065299563254356,533.9223213195801,-174,0
172,43696,309,0.30441765839639706,765.8897581100464,-80,3
173,44008,312,0.30231991631238747,858.9496693611145,-56,3
174,44218,210,0.30023662976907883,511.07275199890137,-158,0
175,44428,210,0.2981676991533401,535.2090702056885,-182,0
176,44707,279,0.29611302553847446,720.8064661026001,-106,2
177,44986,279,0.29407251067948886,718.2835645675659,-98,2
178,45298,312,0.29204605700839653,740.755687713623,-40,3
179,45508,210,0.2900335676295517,533.4109716415405,-154,0
180,45718,210,0.28803494631501647,575.3349456787109,-158,0
181,45997,279,0.2860500974999597,799.4183959960938,-102,2
182,46309,312,0.28407892627808745,790.6664113998413,-48,3
183,46519,210,0.2821213383971052,569.6183280944824,-146,0
184,46729,210,0.28017724025421076,629.6626176834106,-162,0
185,46939,210,0.278246538891619,590.4033670425415,-134,0
