Episode,Steps,Steps per Episode,Epsilon,Loss,GameReward,Score
1,241,241,0.993109,0,-304,1
2,483,242,0.986265485881,0,-296,1
3,761,278,0.979469130417794,567.1263942718506,-254,2
4,1036,275,0.972719608640085,664.123498916626,-204,2
5,1246,210,0.9660165978169462,536.650821685791,-294,0
6,1456,210,0.9593597774413896,491.438681602478,-306,0
7,1666,210,0.952748829215041,416.62330865859985,-316,0
8,1876,210,0.9461834370329202,455.85364627838135,-308,0
9,2086,210,0.9396632869683264,412.37017917633057,-298,0
10,2364,278,0.9331880672578277,514.6375579833984,-278,2
11,2675,311,0.926757468286354,640.2685203552246,-222,3
12,2885,210,0.9203711825723927,484.83372592926025,-306,0
13,3197,312,0.9140289047532864,600.9829959869385,-274,3
14,3407,210,0.9077303315706314,455.93385124206543,-272,0
15,3648,241,0.9014751618557783,475.0330009460449,-280,1
16,3858,210,0.8952630965154301,482.4282169342041,-290,0
17,4100,242,0.8890938385173424,503.79087829589844,-260,1
18,4342,242,0.8829670928761194,550.1976556777954,-280,1
19,4552,210,0.8768825666391101,376.86402320861816,-282,0
20,4794,242,0.8708399688724,453.2434206008911,-290,1
21,5004,210,0.8648390106469003,396.7837200164795,-284,0
22,5214,210,0.8588794050245325,357.59118938446045,-272,0
23,5456,242,0.8529608670445085,401.5196590423584,-252,1
24,5697,241,0.8470831137097048,426.98933267593384,-236,1
25,5907,210,0.8412458639731313,417.4747176170349,-250,0
26,6148,241,0.8354488387244925,560.1175355911255,-250,1
27,6426,278,0.829691760776842,468.7837133407593,-260,2
28,6672,246,0.8239743548533288,438.70965003967285,-274,1
29,6882,210,0.8182963475740346,366.6524691581726,-272,0
30,7092,210,0.8126574674429019,359.9348187446594,-298,0
31,7302,210,0.8070574448347528,368.7702159881592,-270,0
32,7544,242,0.8014960119823966,409.6446042060852,-232,1
33,7754,210,0.795972902963826,387.4925413131714,-282,0
34,7964,210,0.7904878536895023,319.71309518814087,-274,0
35,8210,246,0.7850406018897279,359.6391249895096,-248,1
36,8420,210,0.7796308871021058,310.03910303115845,-248,0
37,8729,309,0.7742584506590853,488.45630168914795,-224,3
38,8939,210,0.7689230356755935,372.25700521469116,-270,0
39,9180,241,0.763624387036753,349.0750629901886,-236,1
40,9455,275,0.7583622513856827,447.962260723114,-208,2
41,9696,241,0.7531363771113839,442.4048433303833,-258,1
42,10186,490,0.7479465143367094,903.4173665046692,-126,8
43,10396,210,0.7427924149064152,446.53140902519226,-244,0
44,10606,210,0.7376738323752952,337.2945165634155,-268,0
45,10816,210,0.732590521996397,338.97576808929443,-250,0
46,11026,210,0.7275422407093198,383.6172707080841,-250,0
47,11337,311,0.7225287471285919,487.8187997341156,-220,3
48,11547,210,0.7175498015321289,371.9789152145386,-264,0
49,11757,210,0.712605165849771,347.4873251914978,-238,0
50,11967,210,0.7076946036519002,395.6774592399597,-258,0
51,12245,278,0.702817880138135,462.763072013855,-174,2
52,12524,279,0.6979747621261031,438.2749180793762,-182,2
53,12802,278,0.6931650180402922,482.8343439102173,-224,2
54,13012,210,0.6883884179009765,344.90032863616943,-236,0
55,13253,241,0.6836447333132208,454.5403342247009,-214,1
56,13463,210,0.6789337374559594,415.0298490524292,-262,0
57,13709,246,0.6742552050711504,438.14279532432556,-188,1
58,13919,210,0.6696089124530051,372.06816959381104,-228,0
59,14129,210,0.6649946374372915,418.9211859703064,-236,0
60,14404,275,0.6604121593907111,521.3028762340546,-154,2
61,14646,242,0.6558612592003497,401.0087637901306,-192,1
62,14856,210,0.6513417192632001,297.33566093444824,-220,0
63,15066,210,0.6468533234757574,369.206835269928,-200,0
64,15276,210,0.642395857223686,358.90681743621826,-222,0
65,15486,210,0.6379691073715575,337.8463821411133,-226,0
66,15727,241,0.6335728622526602,368.79937171936035,-224,1
67,16073,346,0.6292069116588771,553.2572913169861,-132,4
